vertex,label
6,right_middle_lobe_primary_2
11,right_middle_lobe_primary_2
2,ileum_1
3_0,jejunum_1
1,right_middle_lobe_primary_2
4_0,jejunum_2
12,right_middle_lobe_primary_2
8,ileum_2
13,ileum_2
7,right_chest_wall_2
9_0,right_middle_lobe_primary_2
20,jejunum_2
19,tranverse_bowel_1
3_1,tranverse_bowel_2
14_0,jejunum_1
4_1,tranverse_bowel_1
15,jejunum_2
18,jejunum_2
9_1,ileum_2
14_1,tranverse_bowel_2
16,jejunum_1
17,jejunum_1
dummy_root,right_middle_lobe_primary_2
