vertex,label
1,lung
2,lung
3,lymphnode
4,primary;lung
5,lung
7,lung
9,lung
10,lung
12,lung
13,primary
14,lung
15,lung
16,lung
18,primary
19,lung
20,lung
21,lung
22,lung
24,lung
26,lung
27,lung
28,primary;lung
29,lung
30,lung
31,lung
32,lung
33,lymphnode
37,lung
39,lymphnode
40,lung
41,lymphnode
42,lung
43,lung
48,lung
49,lung
50,lung
51,primary
52,lung
54,lymphnode
55,lymphnode
56,lung
57,primary
60,lung
61,primary
63,primary
64,lymphnode
