4	58
58	10
10	28
28	2
28	26
2	60
28	8
4	47
26	7
60	43
28	3
8	42
47	63
28	29
58	31
7	6
28	17
4	34
43	40
3	33
42	14
28	12
63	51
58	11
29	5
4	24
31	16
6	64
6	55
17	20
34	15
8	19
40	22
33	54
14	1
12	9
51	13
11	18
5	27
24	30
16	32
42	37
64	39
55	41
20	48
15	49
17	50
10	52
19	56
47	57
11	61
4	21
