34	2
10	3
38	5
24	7
24	10
2	12
27	22
27	23
1	24
12	27
31	28
22	31
7	34
28	35
3	38
3	4
23	9
7	13
35	14
23	15
22	16
23	18
23	20
5	21
23	25
23	29
1	30
23	36
23	37
