vertex,label
2,cardiac	lung
3,lymphnode
4,lymphnode
5,lymphnode
7,lymphnode
9,liver
10,lung
12,cardiac
13,lymphnode
14,lung
15,liver
16,lung
18,liver
20,liver
21,lymphnode
22,lung
23,cardiac	lymphnode
25,lymphnode
27,lymphnode
28,lung
29,lymphnode
30,primary
31,lung
34,lymphnode	cardiac
35,lung
36,liver
37,liver
38,lymphnode
