1	10
10	29
25	18
1	25
10	9
10	8
10	19
10	32
29	11
9	20
10	27
10	15
18	17
10	28
8	3
19	4
8	5
29	6
10	12
9	13
32	14
11	16
20	21
29	22
27	23
15	24
8	26
17	31
28	7
