vertex,label
2,primary
3,primary
4,primary
6,primary
7,primary
8,primary
9,lymphnode
10,primary
11,lymphnode
12,primary
13,primary
14,brain
15,brain
16,primary
18,primary
19,lymphnode
20,primary
