1	7
7	2
7	4
50	41
14	37
7	32
11	29
7	30
9	45
7	27
4	8
37	11
32	14
37	50
30	23
4	9
27	26
26	47
2	3
8	42
29	18
8	28
41	10
32	22
47	48
45	24
23	44
32	35
3	5
42	12
18	15
28	16
41	17
14	19
10	20
32	21
22	25
48	31
32	34
24	36
44	39
26	40
9	43
35	13
