8	12
36	7
1	41
53	22
2	36
1	52
5	49
52	8
41	5
39	48
49	11
12	53
12	9
12	25
46	47
11	18
25	26
12	2
26	34
18	32
9	46
34	39
9	24
18	37
49	29
48	16
7	3
47	30
32	44
5	14
22	6
24	10
37	13
29	15
16	17
18	21
3	23
30	27
44	28
14	35
44	38
6	50
44	51
32	40
