5	18
2	7
2	5
7	52
18	24
7	39
7	37
52	29
24	62
5	17
39	20
7	22
37	28
29	26
62	51
17	13
62	53
20	40
5	19
22	56
28	8
26	34
20	55
18	1
51	43
13	10
20	41
52	11
53	16
40	46
19	4
56	45
8	66
34	58
55	57
29	44
1	3
1	35
43	6
10	9
41	12
11	15
16	31
20	32
46	33
4	36
45	38
66	42
66	49
58	59
34	60
34	63
57	64
20	65
8	67
7	14
7	23
44	25
20	48
