vertex,label
6,left_upper_lobe_primary_7
2,left_upper_lobe_primary_7
9,left_upper_lobe_primary_7
4,left_lower_lobe_20
1,left_upper_lobe_primary_7
3,left_upper_lobe_primary_7
8,left_upper_lobe_primary_7
7,left_lower_lobe_20
11_0,left_lower_lobe_20
10,left_upper_lobe_primary_7
11_1,left_upper_lobe_25
11_2,left_pleura_2
12,left_upper_lobe_25
dummy_root,left_upper_lobe_primary_7
