1	2
1	3
19	4
41	5
4	11
4	13
2	14
2	19
14	21
11	24
4	30
3	31
4	33
21	36
4	41
33	6
4	7
4	10
24	15
4	16
4	17
30	18
19	20
5	22
36	25
19	26
13	28
31	32
13	34
4	37
4	39
