vertex,label
3,primary
4,liver;adrenal;lung
5,lung
6,lung
7,lung
10,adrenal
11,liver
13,lung
15,liver
16,lung
17,lung
18,lung
20,primary
21,primary
22,lung
24,liver
25,primary
26,primary
28,lung
30,lung
32,primary
33,lung
34,lung
36,primary
37,lung
39,liver
41,liver
