19	2
31	5
25	8
8	12
20	15
20	16
31	19
19	20
2	21
31	24
24	25
12	26
5	27
1	31
19	3
1	4
19	6
26	7
19	9
26	10
21	11
27	13
21	14
16	18
16	22
15	23
15	28
27	29
