3	19
19	21
21	2
2	50
3	5
3	12
2	36
50	32
2	10
2	44
12	48
5	56
2	33
36	15
32	22
10	16
2	8
44	34
50	25
2	13
50	11
48	39
56	23
19	43
33	1
15	4
22	6
16	7
8	14
2	20
15	30
34	31
2	35
25	38
2	41
13	46
2	47
11	51
11	52
15	53
2	54
11	55
39	9
19	17
3	18
21	24
23	37
3	45
43	27
21	40
