10	48
15	16
2	14
14	28
14	50
1	2
14	15
50	9
16	5
3	41
41	52
14	6
1	3
3	59
14	10
3	32
32	53
28	8
48	4
9	17
3	39
28	7
6	29
3	33
3	43
41	23
53	60
5	19
14	11
3	58
52	27
59	36
28	34
8	13
4	18
17	20
39	21
7	24
29	25
33	26
43	30
23	31
60	35
19	37
11	38
14	40
58	44
27	45
11	46
36	51
14	57
11	61
14	54
