2	1
23	4
33	5
35	6
5	10
13	11
36	13
23	14
36	15
30	19
29	22
2	23
33	24
33	26
32	28
13	29
1	30
13	31
1	32
13	33
14	34
26	35
34	36
13	39
32	40
39	43
13	49
28	8
40	17
40	44
19	45
43	3
4	7
6	9
24	12
11	16
31	18
10	20
34	21
15	25
13	27
29	37
49	38
31	46
22	51
