vertex,label
5,right_upper_lobe_primary_3
7,right_upper_lobe_primary_3
6,right_upper_lobe_primary_3
2,left_upper_lobe_1
14,4r_paratracheal_lymph_node_relapse
11,left_upper_lobe_1
4,left_upper_lobe_1
1,right_upper_lobe_primary_3
3,right_upper_lobe_primary_3
9,left_upper_lobe_1
10,left_upper_lobe_1
12,4r_paratracheal_lymph_node_relapse
15,right_upper_lobe_primary_3
13,right_upper_lobe_primary_3
16,left_upper_lobe_1
8,right_upper_lobe_primary_3
dummy_root,right_upper_lobe_primary_3
