9	40
23	6
1	23
1	9
10	34
34	51
6	5
6	4
4	3
9	10
51	13
34	56
40	18
3	30
5	27
18	7
13	20
40	8
56	19
30	44
18	2
27	25
7	16
20	11
51	12
8	14
19	15
30	17
44	21
34	24
2	28
2	29
27	32
2	33
25	35
2	36
30	37
2	38
25	41
30	42
2	43
25	45
27	46
2	47
2	48
30	52
2	53
2	54
2	57
16	26
