1	70
1	28
62	36
1	46
46	8
34	14
28	35
34	3
36	64
17	39
2	83
70	9
67	57
70	34
9	17
36	61
2	48
83	62
46	2
14	42
11	55
48	67
8	11
64	7
8	32
7	30
35	6
61	10
39	43
57	74
28	15
30	79
2	77
42	18
55	75
32	12
3	91
91	92
6	24
10	56
3	78
32	95
43	33
70	13
74	40
15	54
79	93
6	20
77	71
18	72
75	73
14	58
62	49
12	85
91	22
48	89
92	80
79	94
24	4
56	16
78	19
95	21
33	23
75	25
13	26
55	27
40	29
54	31
93	37
75	38
20	41
71	44
72	47
42	51
73	52
58	53
49	63
85	65
22	69
1	81
71	84
89	88
80	5
30	76
